datetime,Close,SMA_20,EMA_20,RSI_14,MACD_line,MACD_signal,MACD_histogram,Bollinger_Middle,Bollinger_Upper,Bollinger_Lower
2023-12-14 00:00:00,42931.76182603245,,42931.76182603245,,0.0,0.0,0.0,42931.76182603245,,
2023-12-15 00:00:00,43009.5954563739,,42939.17455273164,100.0,6.208950568543514,1.2417901137087028,4.967160454834811,42970.67864120318,43080.75201684079,42860.60526556557
2023-12-16 00:00:00,41992.01418722399,,42848.968803635675,7.1054018324553,-70.17181846883614,-13.040931602800265,-57.13088686603587,42644.457156543445,43777.19876814572,41511.71554494117
2023-12-17 00:00:00,42247.06788172229,,42791.64490631059,24.649764261181616,-108.86845882624766,-32.20643704748974,-76.66202177875792,42545.10983783816,43551.748108608626,41538.47156706769
2023-12-18 00:00:00,41410.819634575855,,42660.13773757395,15.223156404045213,-204.6549351313297,-66.69613666425774,-137.95879846707197,42318.2517971857,43655.89220787472,40980.61138649668
2023-12-19 00:00:00,42684.182554683386,,42662.4277201558,46.42234733831567,-175.7902612862017,-88.51496158864654,-87.27529969755517,42379.240256768644,43612.405171734135,41146.07534180315
2023-12-20 00:00:00,42250.20618279751,,42623.16852612168,41.24876966414961,-185.79137826697115,-107.97024492431146,-77.82113334265969,42360.80681762991,43490.74513006811,41230.86850519171
2023-12-21 00:00:00,43634.1241684964,,42719.45001587165,56.65371150607174,-81.11171461192134,-102.59853886183345,21.486824249912104,42519.971486488226,43900.20145208691,41139.74152088954
2023-12-22 00:00:00,43849.69959939619,,42827.09283335017,58.35468730239413,19.023517378904216,-78.27412761368592,97.29764499259014,42667.719054589106,44233.84861272426,41101.589496453955
2023-12-23 00:00:00,44003.6960216438,,42939.15027985433,59.49026533763953,109.54486937575712,-40.71032821579731,150.25519759155443,42801.31675129458,44502.54174739851,41100.09175519065
2023-12-24 00:00:00,43752.03088478376,,43016.5674803238,56.952362304196136,159.14193059954414,-0.7398764527290211,159.88180705227316,42887.74530888451,44600.46981784186,41175.02079992715
2023-12-25 00:00:00,43034.97106309152,,43018.320202492156,50.7799653168891,138.98509044786624,27.205116927390034,111.7799735204762,42900.01412173509,44535.24357424012,41264.78466923006
2023-12-26 00:00:00,43638.23630220092,,43077.35983103585,54.89279684711344,169.7325414209772,55.71060182610748,114.02193959486974,42956.80044330939,44575.07970557463,41338.52118104415
2023-12-27 00:00:00,42516.42694028252,,43023.93765096411,47.51038436078034,102.39908477768768,65.04829841642352,37.350786361264156,42925.34519309318,44497.8551979996,41352.83518818676
2023-12-28 00:00:00,43418.46777504291,,43061.51194849543,52.632725333131475,120.43568437107024,76.12577560735286,44.309908763717374,42958.22003188983,44494.776351429944,41421.66371234972
2023-12-29 00:00:00,42600.65063315619,,43017.62039465359,47.95186981840391,67.95546265559096,74.49171301700048,-6.536250361409515,42935.87194446898,44431.05385212161,41440.69003681635
2023-12-30 00:00:00,42074.70715618848,,42927.819133847384,50.43560526265407,-15.891546397047932,56.41506113419079,-72.30660753123873,42885.21519221718,44391.980311179854,41378.45007325451
2023-12-31 00:00:00,42220.61140121376,,42860.466016453705,49.859012803114396,-69.76346218957042,31.179356469438556,-100.94281865900898,42848.29275938366,44343.26660570789,41353.318913059426
2024-01-01 00:00:00,42208.20217618648,,42798.34565071396,54.65829202021067,-112.16568810112221,2.5103475553264047,-114.67603565644862,42814.60378132065,44296.84501690909,41332.36254573221
2024-01-02 00:00:00,44168.68118687473,42882.307651598356,42928.85379701499,58.027910219327026,12.282924223662121,4.464862888993548,7.818061334668573,42882.307651598356,44446.951562752096,41317.663740444616
2024-01-03 00:00:00,44994.67388689237,42985.45325464135,43125.5985674795,64.23792801834594,175.53657747984107,38.67920580716306,136.85737167267803,42985.45325464135,44813.61829898579,41157.2882102969
2024-01-04 00:00:00,42821.558989158,42976.05143128055,43096.642417163166,46.10357967361835,128.08754955666518,56.560874557063485,71.5266749996017,42976.05143128055,44805.62721692208,41146.475645639024
2024-01-05 00:00:00,44195.57856209971,43086.22965002434,43201.30300239522,51.49272130069749,199.0610970360649,85.06091905286377,114.00017798320113,43086.22965002434,44931.62410026099,41240.83519978769
2024-01-06 00:00:00,44113.69973389081,43179.561242632764,43288.197929204325,50.477720382739406,245.86700580768957,117.22213640382893,128.64486940386064,43179.561242632764,45035.04074041987,41324.08174484566
2024-01-07 00:00:00,43956.12071720152,43306.82629676405,43351.8096232993,50.8936169179237,267.1659927639921,147.21090767586156,119.95508508813055,43306.82629676405,44992.9298493856,41620.7227441425
2024-01-08 00:00:00,43883.74387905174,43366.80436298247,43402.47002860905,53.93875606543723,275.0349556521396,172.77571727111717,102.25923838102244,43366.80436298247,45044.97322418859,41688.63550177635
2024-01-09 00:00:00,46936.18556121751,43601.10333190347,43739.01436504795,62.469742264348156,521.565417396494,242.53365729619253,279.0317601003015,43601.10333190347,45838.251961532915,41363.95470227402
2024-01-10 00:00:00,46105.94607828697,43724.69442739299,43964.436432975475,63.87818345347443,642.5423683596237,322.53539950887875,320.0069688507449,43724.69442739299,46226.92976860192,41222.45908618406
2024-01-11 00:00:00,46632.31314804979,43863.82510482568,44218.51992964922,62.79747222563292,771.9918555242548,412.426690711954,359.5651648123008,43863.82510482568,46684.50387762991,41043.146332021446
