datetime,Close,SMA_20,EMA_20,RSI_14,MACD_line,MACD_signal,MACD_histogram,Bollinger_Middle,Bollinger_Upper,Bollinger_Lower
2023-12-14 00:00:00,2260.8823525751127,,2260.8823525751127,,0.0,0.0,0.0,2260.8823525751127,,
2023-12-15 00:00:00,2317.4650743736975,,2266.271183222597,100.0,4.513721397037898,0.9027442794075796,3.6109771176303185,2289.1737134744053,2369.193766037947,2209.1536609108634
2023-12-16 00:00:00,2219.9516178764084,,2261.8597960467696,36.719094804507456,0.2198231539414337,0.7661600543143505,-0.5463369003729168,2266.099681608406,2364.0309624372285,2168.168400779584
2023-12-17 00:00:00,2227.936447135476,,2258.629000912361,39.83659284433165,-2.5098808067805294,0.11095188209537456,-2.620832688875904,2256.5588729901738,2345.1597927104845,2167.957953269863
2023-12-18 00:00:00,2199.5401211883855,,2253.0014885576966,33.897760888680025,-6.8851691044728796,-1.2882723152182765,-5.596896789254603,2245.155122629816,2337.288193115342,2153.0220521442902
2023-12-19 00:00:00,2216.929013563485,,2249.5660147487242,39.42749385424257,-8.84748995616701,-2.8001158434080233,-6.047374112758987,2240.450771118761,2326.0191314923377,2154.8824107451846
2023-12-20 00:00:00,2176.839412657436,,2242.639671692411,33.05284029659724,-13.482125568020365,-4.936517788330492,-8.545607779689874,2231.3634341957145,2323.090483823409,2139.63638456802
2023-12-21 00:00:00,2198.421404460542,,2238.4284081465184,38.41332388119497,-15.237967506768655,-6.996807732018125,-8.24115977475053,2227.245680478818,2315.3051007027007,2139.1862602549354
2023-12-22 00:00:00,2236.186961753279,,2238.214937061448,45.981920024276654,-13.427338045036322,-8.282913794621765,-5.144424250414557,2228.2391561759805,2310.8265982388407,2145.6517141131203
2023-12-23 00:00:00,2327.048962711535,,2246.6753204566944,58.30893568170076,-4.607484822849074,-7.547828000267227,2.9403431774181534,2238.1201368295356,2337.960923983232,2138.279349675839
2023-12-24 00:00:00,2310.955662998272,,2252.7972578416066,56.043725002951156,1.0713675515712566,-5.823988889899531,6.8953564414707875,2244.7415482994206,2349.1468185451217,2140.3362780537195
2023-12-25 00:00:00,2264.911143671657,,2253.9509612539923,50.43762362858106,1.835334479246285,-4.292124216070368,6.127458695316653,2246.422347913774,2346.6476625658593,2146.197033261689
2023-12-26 00:00:00,2273.6326121146535,,2255.8254041931027,51.35923124192436,3.108698250179714,-2.811959722820352,5.920657973000066,2248.515445159995,2345.653675560226,2151.3772147597642
2023-12-27 00:00:00,2230.8761843957795,,2253.449288021929,47.06845674389971,0.6601520048161547,-2.1175373772930506,2.7776893821092052,2247.2554979625515,2341.057952250614,2153.453043674489
2023-12-28 00:00:00,2376.771249284193,,2265.1942367135734,58.810483357834855,10.372604971714736,0.38049109250850666,9.99211387920623,2255.889881383994,2368.3334768738346,2143.446285894154
2023-12-29 00:00:00,2345.2607087446872,,2272.819615002251,52.196922200941195,15.35020899138408,3.374434672283621,11.975774319100458,2261.4755580940373,2378.9380807045322,2144.0130354835424
2023-12-30 00:00:00,2299.5262072752594,,2275.363099980633,56.8501344269829,15.426773744374714,5.78490248670184,9.641871257672873,2263.7138315752854,2378.934380916196,2148.493282234375
2023-12-31 00:00:00,2294.3440063451,,2277.1708053486773,55.744376004539426,14.897561738820514,7.607434337125576,7.290127401694938,2265.4155079513866,2378.1245920085944,2152.706423894179
2024-01-01 00:00:00,2279.941008568961,,2277.4346342267995,57.127370954108095,13.164207077240462,8.718788885148554,4.445418192091909,2266.1800079838904,2375.9161261601866,2156.443889807594
2024-01-02 00:00:00,2350.0262860085095,2270.3723218851214,2284.3481248726766,60.79064214202415,17.246994564601664,10.424430021039177,6.822564543562487,2270.3723218851214,2383.5724323253335,2157.1722114449094
2024-01-03 00:00:00,2360.7821195890947,2275.3673102358202,2291.6275529409068,65.65758527113039,21.107227957827945,12.560989608396932,8.546238349431013,2275.3673102358202,2395.4134703036157,2155.321150168025
2024-01-04 00:00:00,2211.1708278638766,2270.0525979103295,2283.9650076954754,50.89104343649708,11.956285231331549,12.440048732983856,-0.48376350165230697,2270.0525979103295,2391.6530444640684,2148.4521513565905
2024-01-05 00:00:00,2270.977439333732,2272.6038889831957,2282.7280964229285,52.35879786911842,9.421387027468882,11.836316391880862,-2.4149293644119805,2272.6038889831957,2391.8976363539578,2153.3101416124337
2024-01-06 00:00:00,2267.087035484658,2274.5614184006545,2281.238471571665,45.39102163199586,7.017643831040914,10.872581879712873,-3.8549380486719595,2274.5614184006545,2392.040068780208,2157.082768021101
2024-01-07 00:00:00,2241.5108270042424,2276.6599536914478,2277.4548863747673,44.73881511710348,3.0141287547062348,9.300891254711546,-6.286762500005311,2276.6599536914478,2389.91971818293,2163.4001891999656
2024-01-08 00:00:00,2220.151561688879,2276.8210810977175,2271.9974268808733,46.477221717840166,-1.8607504186302322,7.068562920043191,-8.929313338673424,2276.8210810977175,2389.731685343068,2163.910476852367
2024-01-09 00:00:00,2331.6603294356382,2284.5621269366275,2277.6796080765653,53.93101557624617,3.2363912506471024,6.302128586163974,-3.0657373355168716,2284.5621269366275,2389.5627333890634,2179.5615204841915
2024-01-10 00:00:00,2341.160624264102,2291.6990879268055,2283.7254191420448,57.8235972057738,7.950854638811052,6.63187379669339,1.3189808421176616,2291.6990879268055,2391.312864743566,2192.085311110045
2024-01-11 00:00:00,2588.769163919145,2309.3281980350985,2312.7772043589116,63.14254868316419,31.30616268305903,11.566731573966518,19.73943110909251,2309.3281980350985,2472.2535086332564,2146.4028874369405
