Date,Adj Close,Close,High,Low,Open,Volume,SMA_20,EMA_20,RSI_14,MACD_line,MACD_signal,MACD_histogram,Bollinger_Middle,Bollinger_Upper,Bollinger_Lower,ATR_14
2024-01-22,393.56695556640625,396.510009765625,400.6199951171875,393.5899963378906,400.0199890136719,27016900,380.02350158691405,383.2211237121889,73.8189441926762,5.753149675227974,3.326482311246324,2.4266673639816494,380.02350158691405,399.4652429810956,360.5817601927325,5.9195657569729665
2024-01-23,395.9391784667969,398.8999938964844,399.3800048828125,393.9299926757813,395.75,20525900,381.2915008544922,384.71434944402654,84.87188151365471,6.259195747770946,3.913024998551249,2.346170749219697,381.2915008544922,402.2050625694114,360.377939139573,5.85695861698073
2024-01-24,399.5720520019531,402.55999755859375,405.6300048828125,400.4500122070313,401.5400085449219,24867000,382.6905014038086,386.41393497874725,86.66819791474823,6.876306828959798,4.5056813646329585,2.3706254643268396,382.6905014038086,405.38156864446444,359.9994341631527,5.973365599560383
2024-01-25,401.8648986816406,404.8699951171875,407.010009765625,402.5299987792969,404.3200073242187,21021200,384.2010009765625,388.17165499193203,92.71340430338284,7.465709255317961,5.097686942769959,2.3680223125480016,384.2010009765625,408.5990612863771,359.80294066674793,5.774251651129416
2024-01-26,400.9318237304687,403.9299926757813,406.1700134277344,402.4299926757813,404.3699951171875,17803300,385.6940002441406,389.67244905706053,91.13234281844335,7.767426525596761,5.63163485933532,2.135791666261441,385.6940002441406,411.11477725206174,360.2732232362195,5.503020864572569
2024-01-29,406.6788940429687,409.7200012207031,409.9800109863281,404.3299865722656,406.05999755859375,24510200,387.41600036621094,391.5817397393122,90.89424441003735,8.377178042639798,6.180743495996216,2.196434546643582,387.41600036621094,414.47934574824086,360.352654984181,5.575953857369136
2024-01-30,405.5572814941406,408.5899963378906,413.0499877929687,406.4500122070313,412.260009765625,33477600,389.0434997558594,393.20157370108154,88.26411456271424,8.669294334085748,6.678453663614123,1.9908406704716253,389.0434997558594,417.1222123547135,360.9647871570053,5.712490087844903
2024-01-31,394.6290283203125,397.5799865722656,415.3200073242187,397.2099914550781,406.9599914550781,47871100,390.3789993286133,393.61856540309907,65.79227226695619,7.92107362005089,6.926977654901477,0.9940959651494135,390.3789993286133,417.3366313301988,363.4213673270278,7.365493525350992
2024-02-01,400.782958984375,403.7799987792969,408.0,401.7999877929687,401.8299865722656,30657700,392.03799896240236,394.586320962737,68.69021060877287,7.739180033034074,7.089418130527997,0.6497619025060777,392.03799896240236,417.9334314085097,366.142566516295,7.772762845668776
2024-02-02,408.1677551269531,411.2200012207031,412.6499938964844,403.55999755859375,403.80999755859375,28245000,394.2019989013672,396.1704809873052,70.74593553629775,8.10197949684499,7.291930403791396,0.8100490930535944,394.2019989013672,418.8203558180068,369.58364198472754,7.948393977965023
2024-02-05,402.6391296386719,405.6499938964844,411.1600036621094,403.989990234375,409.8999938964844,25352300,396.0969985961914,397.07329174056036,63.12286285950572,7.849562771723868,7.403456877377891,0.446105894345977,396.0969985961914,417.8047681425477,374.3892290498351,7.852609579080103
2024-02-06,402.4802856445313,405.489990234375,407.9700012207031,402.9100036621094,405.8800048828125,18382600,397.63699798583986,397.8748820733046,63.8198537832338,7.549582848549278,7.432682071612168,0.11690077693710954,397.63699798583986,417.2160755613421,378.0579204103376,7.480261309681923
2024-02-07,410.9767456054687,414.0499877929687,414.2999877929687,407.3999938964844,407.44000244140625,22340500,399.5499969482422,399.4153683323202,66.2427353786446,7.911369519128812,7.528419561115498,0.382949958013314,399.5499969482422,417.55450112174555,381.5454927747389,7.657559476203493
2024-02-08,411.0363159179687,414.1099853515625,415.55999755859375,412.5299987792969,414.0499877929687,21225300,401.1169967651367,400.81485566748614,63.45413244876026,8.109448687144436,7.644625386321286,0.4648233008231504,401.1169967651367,418.41369640489273,383.8202971253807,7.040551383282611
2024-02-09,417.4284973144531,420.5499877929687,420.8200073242187,415.0899963378906,415.25,22032800,402.91299591064455,402.69439206038925,69.49397072768991,8.685955937329936,7.852891496523016,0.8330644408069201,402.91299591064455,420.4592842743705,385.36670754691863,6.996480795199089
2024-02-12,412.17779541015625,415.260009765625,420.739990234375,414.75,420.55999755859375,21202900,404.25249633789065,403.891117556126,62.670390918850075,8.616657604811564,8.005644718180726,0.6110128866308386,404.25249633789065,421.2376697206967,387.2673229550846,6.8622820537558775
2024-02-13,403.30413818359375,406.3200073242187,410.0700073242187,403.3900146484375,404.94000244140625,27824900,405.054997253418,404.12244039118247,52.691873081181754,7.751005923269759,7.9547169591985325,-0.20371103592877393,405.054997253418,420.72421267546684,389.3857818313691,7.529977128880094
2024-02-14,407.20220947265625,409.489990234375,409.8399963378906,404.5700073242187,408.0700073242187,20401200,406.0559967041016,404.6336356143437,53.26732271534745,7.23733437160962,7.81124044168075,-0.5739060700711303,406.0559967041016,419.9955469884978,392.11644641970537,7.2286453801856725
2024-02-15,404.2886047363281,406.55999755859375,409.1300048828125,404.2900085449219,408.1400146484375,21825500,406.69049682617185,404.81709865665323,51.809055437116285,6.518676795783847,7.55272771250137,-1.034050916717523,406.69049682617185,419.39508463580444,393.98590901653927,6.958156888087999
2024-02-16,401.8025817871094,404.05999755859375,408.2900085449219,403.44000244140625,407.9599914550781,22281100,406.95999603271486,404.74499379017135,45.92218720469074,5.68190887403108,7.178563944807312,-1.4966550707762316,406.95999603271486,419.1671543745346,394.7528376908951,6.677070116811683
2024-02-20,400.5397033691406,402.7900085449219,404.489990234375,398.010009765625,403.239990234375,24307900,407.2739959716797,404.5588047191952,45.82974573943053,4.860260707760631,6.714903297397976,-1.8546425896373453,407.2739959716797,418.64371159695577,395.90428034640365,6.650791497070125
2024-02-21,399.9330749511719,402.1799926757813,402.2900085449219,397.2200012207031,400.1700134277344,18631100,407.43799591064453,404.33225119125103,53.88908297078439,4.112469445961835,6.194416527110748,-2.081947081148913,407.43799591064453,418.38592624013415,396.4900655811549,6.506686940689942
2024-02-22,409.35015869140625,411.6499938964844,412.8299865722656,408.5700073242187,410.19000244140625,27009900,407.8924957275391,405.02917906793994,56.30507811544952,4.2351690453953665,5.802567030767673,-1.5673979853723061,407.8924957275391,418.7420531311815,397.0429383238967,7.059127868129193
2024-02-23,408.0474853515625,410.3399963378906,415.8599853515625,408.9700012207031,415.6700134277344,16295900,408.1659957885742,405.5349711888876,49.218189961728285,4.178535945743022,5.4777608137627425,-1.2992248680197207,408.1659957885742,418.97042917629733,397.3615624008511,7.036575369826551
2024-02-26,405.2631530761719,407.5400085449219,412.1600036621094,407.3599853515625,411.4599914550781,16193500,408.34649658203125,405.72592712755755,51.766040421714436,3.863185790784371,5.154845809167068,-1.2916600183826974,408.34649658203125,418.97210106881244,397.72089209525006,6.738367761922595
2024-02-27,405.2034606933594,407.4800109863281,408.3200073242187,403.8500061035156,407.989990234375,14835800,408.2344970703125,405.8929827331547,51.86296844189911,3.567305541731969,4.837337755680049,-1.2700322139480802,408.2344970703125,418.8463562789402,397.6226378616848,6.435918889759991
2024-02-28,405.4421081542969,407.7200012207031,409.2999877929687,405.3200073242187,408.1799926757813,13183100,408.1909973144531,406.06698449387363,42.98071007447009,3.3139819973050635,4.532666604005052,-1.2186846066999886,408.1909973144531,418.80385319308164,397.5781414358246,6.108460433625326
2024-02-29,411.3290710449219,413.6400146484375,414.2000122070313,405.9200134277344,408.6400146484375,31947300,408.9939987182617,406.78822546097496,49.53879180223392,3.549994741663852,4.336132231536812,-0.7861374898729601,408.9939987182617,418.60985610261923,399.3781413339042,6.397998879714874
2024-03-01,413.17864990234375,415.5,415.8699951171875,410.8800048828125,411.2699890136719,17800300,409.5799987792969,407.6179182742154,44.554674388759146,3.8428241307686335,4.237470611383177,-0.39464648061454355,409.5799987792969,419.28601128111876,399.873986277475,6.210264393669557
2024-03-04,412.6018981933594,414.9200134277344,417.3500061035156,412.3200073242187,413.44000244140625,17596000,409.76499938964844,408.3133559078839,49.5919385428166,3.9821892631255764,4.186414341731657,-0.20422507860608086,409.76499938964844,419.73995083580206,399.7900479434948,6.05289564508654
2024-03-05,400.40045166015625,402.6499938964844,414.25,400.6400146484375,413.9599914550781,26919200,409.61499938964846,407.7739880972744,45.92129727295118,3.0671924183126293,3.962569957047852,-0.8953775387352225,409.61499938964846,419.9347647953492,399.2952339839477,7.149842729647919
2024-03-06,399.8435974121094,402.0899963378906,405.1600036621094,398.3900146484375,402.9700012207031,22344100,409.4449996948242,407.23265554876167,41.26946864961433,2.2706886187758073,3.624193689393443,-1.353505070617636,409.4449996948242,420.1554999348433,398.73449945480513,7.099195567517779
2024-03-07,406.8542175292969,409.1400146484375,409.7799987792969,402.239990234375,406.1199951171875,18718500,409.19950103759766,407.41430879634987,52.774211924563176,2.183165010079449,3.3359879535306445,-1.1528229434511954,409.19950103759766,419.68836311816824,398.7106389570271,7.177969817369576
2024-03-08,403.9505004882813,406.2200012207031,410.4200134277344,404.3299865722656,407.9599914550781,17971700,408.8050018310547,407.30056521771684,52.30179352509797,1.8567774647564192,3.0401458557757994,-1.1833683910193802,408.8050018310547,419.1080831511644,398.501920510945,7.032910755782799
2024-03-11,402.260009765625,404.5199890136719,405.6799926757813,401.260009765625,403.760009765625,16120800,408.00350189208984,407.0357484363792,51.82679950450061,1.444287360426756,2.720974156705991,-1.2766867962792348,408.00350189208984,416.85071553407766,399.156288250102,6.756521515688843
2024-03-12,412.9598693847656,415.2799987792969,415.5700073242187,406.7900085449219,407.6199951171875,22457000,408.00450134277344,407.8209151357047,61.39130360940489,1.9630005949142628,2.5693794443476454,-0.6063788494333826,408.00450134277344,416.8551704138955,399.15383227165137,7.32898775500324
2024-03-13,412.7809143066406,415.1000061035156,418.1799926757813,411.4500122070313,418.1000061035156,17115900,408.4435012817383,408.5141618945438,53.57810686021677,2.3326710854628345,2.5220377725706835,-0.18936668710784899,408.4435012817383,417.7989655230973,399.0880370403793,7.249120116836141
2024-03-14,422.8443603515625,425.2200012207031,427.8200073242187,417.989990234375,420.239990234375,34157300,409.23000183105466,410.1051942113209,63.048053126899994,3.4030088741815234,2.6982319928928518,0.7047768812886717,409.23000183105466,421.22760270400556,397.23240095810377,7.978570930685065
2024-03-15,414.0935363769531,416.4200134277344,422.6000061035156,412.7900085449219,419.2900085449219,45049800,409.7230026245117,410.706605565265,57.04538410878239,3.500818555656622,2.8587493054456057,0.6420692502110161,409.7230026245117,422.0640584110867,397.3819468379367,8.572093830031223
2024-03-18,414.9884948730469,417.3200073242187,420.7300109863281,413.7799987792969,414.25,20106000,410.386003112793,411.33645335183206,57.70434849096679,3.6093490892309887,3.0088692622026825,0.6004798270283063,410.386003112793,422.8699830469788,397.9020231786072,8.355816280297894
2024-03-19,419.0556335449219,421.4100036621094,421.6700134277344,415.5499877929687,417.8299865722656,19837900,411.31700286865237,412.295839095668,60.10928813974892,3.97951546483489,3.202998502729124,0.7765169621057657,411.31700286865237,424.1870462576479,398.4469594796568,8.0577108608936
2024-03-20,422.8543090820313,425.2300109863281,425.9599914550781,420.6600036621094,422.0,17860100,412.46950378417966,413.52766499001655,58.83249011934924,4.528911181387173,3.468181038460734,1.0607301429264386,412.46950378417966,426.0054384329623,398.933569135397,7.690014451836953
2024-03-21,426.97119140625,429.3699951171875,430.8200073242187,427.1600036621094,429.8299865722656,21296200,413.35550384521486,415.0364583354614,60.215047963247656,5.237993041758671,3.8221434391203215,1.4158496026383491,413.35550384521486,428.8444291999014,397.8665784905283,7.410012036644102
2024-03-22,426.3446960449219,428.739990234375,429.8599853515625,426.0700073242187,429.7000122070313,17636500,414.27550354003904,416.3415566115484,60.17071688424393,5.68359247969704,4.194433247235666,1.4891592324613745,414.27550354003904,431.13541231307374,397.41559476700434,6.927340835404063
2024-03-25,420.4975280761719,422.8599853515625,427.4100036621094,421.6099853515625,425.239990234375,18060500,415.04150238037107,416.9623593486926,66.41753488448195,5.498878345211324,4.455322266830798,1.0435560783805258,415.04150238037107,432.0046813208498,398.07832343989236,6.954362708391855
2024-03-26,419.2942810058594,421.6499938964844,425.989990234375,421.3500061035156,425.6099853515625,16725600,415.75000152587893,417.4088007341966,65.72346762046345,5.194970478810717,4.603251909226782,0.5917185695839349,415.75000152587893,432.56644977798254,398.9335532737753,6.645778898054191
2024-03-27,419.0755310058594,421.4299926757813,424.4500122070313,419.010009765625,424.44000244140625,16705000,416.4355010986328,417.79177139529986,61.09804868262383,4.880114127371769,4.65862435285578,0.22148977451598917,416.4355010986328,432.9893979361016,399.881604261164,6.485008703834473
2024-03-28,418.3695068359375,420.7200012207031,421.8699951171875,419.1199951171875,420.9599914550781,21871200,416.7895004272461,418.0706504262906,63.63808062936509,4.521180469544447,4.631135576193514,-0.10995510664906671,416.7895004272461,433.3944173509897,400.18458350350244,5.98700754332321
2024-04-01,422.1979675292969,424.5700073242187,427.8900146484375,422.2200012207031,423.9500122070313,16316000,417.24300079345704,418.68963679752187,68.12514035280347,4.495564210620614,4.604021303078934,-0.10845709245831969,417.24300079345704,434.19150321629155,400.29449837062253,6.144741661244699
2024-04-02,419.0854797363281,421.44000244140625,422.3800048828125,417.8399963378906,420.1099853515625,17912000,417.5690002441406,418.95157638265374,56.459740510773024,4.174575991916129,4.5181322408463735,-0.34355624893024483,417.5690002441406,434.580072662976,400.5579278253052,6.222777571255815
2024-04-03,418.10101318359375,420.4500122070313,423.260009765625,419.0899963378906,419.7300109863281,16502300,418.459001159668,419.094284556404,55.5166122376283,3.7965424002525765,4.373814272727614,-0.5772718724750376,418.459001159668,433.9809396232594,402.93706269607657,5.949075685452956
2024-04-04,415.54534912109375,417.8800048828125,428.6700134277344,417.5700073242187,424.989990234375,19370900,419.2485015869141,418.9786388732048,41.035660269201884,3.2520819661026508,4.149467811402622,-0.8973858452999712,419.2485015869141,432.73802909813963,405.7589740756885,6.63586640786132
2024-04-05,423.1426696777344,425.5199890136719,426.510009765625,418.3200073242187,420.010009765625,16544300,420.06750030517577,419.6016246008683,61.43788693604195,3.3979070612833766,3.999155661378773,-0.6012486000953965,420.06750030517577,432.9481654776849,407.18683513266666,6.90175153785481
2024-04-08,422.2178649902344,424.5899963378906,427.2799987792969,423.2999877929687,425.1700134277344,14272400,420.98600006103516,420.07670762344185,59.130865401347585,3.399247454467684,3.8791740199965554,-0.4799265655288716,420.98600006103516,432.2241558944921,409.7478442275782,6.512186130984594
2024-04-09,423.8984375,426.2799987792969,427.739990234375,421.6199951171875,426.44000244140625,12512300,422.0740005493164,420.6674972573328,56.50895297140761,3.4963747669098098,3.8026141693792064,-0.3062394024693966,422.0740005493164,430.44850694379613,413.69949415483666,6.459893995811648
2024-04-10,420.8952941894531,423.260009765625,424.0299987792969,419.7000122070313,422.19000244140625,16216600,422.47300109863284,420.9144032105035,47.30947329812817,3.2917161329244777,3.700434562088261,-0.4087184291637831,422.47300109863284,430.22158774681935,414.7244144504463,6.475906339338838
2024-04-11,425.5391845703125,427.9299926757813,429.3699951171875,422.3599853515625,425.8200073242187,17966400,423.11450042724607,421.58255458814904,48.06138362960791,3.466392863997669,3.653626222470143,-0.1872333584724739,423.11450042724607,430.40371525123857,415.8252856032536,6.5471201295103265
2024-04-12,419.5428771972656,421.8999938964844,425.1799926757813,419.7699890136719,424.0499877929687,19232100,422.94850006103513,421.6127869032286,41.960502141756976,3.082719256501491,3.539444829276413,-0.45672557277492176,422.94850006103513,430.1868608910974,415.71013923097286,6.762171267190207
2024-04-15,411.3290710449219,413.6400146484375,426.8200073242187,413.4299926757813,426.6000061035156,20273500,422.8095001220703,420.8534752599152,39.737325535892865,2.0880738490006934,3.249170633221269,-1.1610967842205757,422.8095001220703,430.65687600192996,414.9621242422106,7.645883718023165
2024-04-16,412.2637634277344,414.5799865722656,418.3999938964844,413.7300109863281,414.5700073242187,16765600,422.67249908447263,420.25600014680566,42.08284122349441,1.3599810609906058,2.8713327187751365,-1.5113516577845307,422.67249908447263,431.0041279812764,414.3408701876689,7.2610964553596595
2024-04-17,409.5390930175781,411.8399963378906,418.8800048828125,410.3299865722656,417.25,15855500,422.1939987182617,419.45447597452807,39.83462113022044,0.5554649142406447,2.4081591578682384,-1.8526942436275937,422.1939987182617,431.8283250613648,412.5596723751586,7.432952702717955
2024-04-18,402.0114135742187,404.2699890136719,411.8900146484375,403.9500122070313,410.6300048828125,21029900,421.14599761962893,418.00833435920845,34.77693831857627,-0.6850593167887382,1.7895154629368433,-2.4745747797255815,421.14599761962893,433.55128330758737,408.7407119316705,7.500559334543054
2024-04-19,396.8901672363281,399.1199951171875,405.4800109863281,397.7699890136719,404.0299987792969,30276500,419.6334976196289,416.2094449075874,27.001571936791663,-2.059998790770237,1.0196126121954272,-3.0796114029656643,419.6334976196289,434.8701591765246,404.39683606273314,7.52848768629148
2024-04-22,398.7198791503906,400.9599914550781,402.8500061035156,395.75,400.0799865722656,20286900,418.24449768066404,414.75711600734843,31.05102330669162,-2.9669744680376766,0.2222951961488064,-3.189269664186483,418.24449768066404,434.97722968318106,401.511765678147,7.471356808588033
2024-04-23,405.29296875,407.5700073242187,408.2000122070313,403.05999755859375,404.239990234375,15734500,417.47999877929686,414.07262946609796,39.205477826384005,-3.116461559321067,-0.44545615494516827,-2.6710054043758986,417.47999877929686,434.71447077004274,400.245526788551,7.44051200103672
2024-04-24,406.7745971679687,409.05999755859375,412.4700012207031,406.7799987792969,409.55999755859375,15065300,416.85049896240236,413.59523595109755,42.471813647602104,-3.079206224002405,-0.9722061687566157,-2.1070000552457895,416.85049896240236,434.36116054892364,399.3398373758811,7.207110726419324
2024-04-25,396.81060791015625,399.0400085449219,399.8900146484375,388.0299987792969,394.0299987792969,40586500,415.7309997558594,412.20902381717605,28.28082025136999,-3.814242264669531,-1.5406133879391988,-2.2736288767303323,415.7309997558594,434.8022609426499,396.65973856906885,9.050162466802998
2024-04-26,404.0499572753906,406.3200073242187,413.0,405.760009765625,412.1700134277344,29694700,415.01100006103513,411.64816510356104,36.42845451895186,-3.7659174108360958,-1.9856741925185784,-1.7802432183175174,415.01100006103513,434.3742610803304,395.64773904173984,9.70480633190635
2024-04-29,400.0026550292969,402.25,406.3200073242187,399.19000244140625,405.25,19582100,413.8949996948242,410.75310176036476,32.75934172330605,-4.009812569327835,-2.3905018678804297,-1.619310701447405,413.8949996948242,433.5097352057874,394.280264183861,9.361499472027162
2024-04-30,387.15484619140625,389.3299865722656,402.1600036621094,389.1700134277344,401.489990234375,28781400,412.2894989013672,408.7128050757839,28.684476206507426,-5.185858991790724,-2.9495732926624885,-2.2362856991282354,412.2894989013672,434.401486271135,390.1775115315994,9.857297752058958
2024-05-01,392.7335510253906,394.94000244140625,401.7200012207031,390.30999755859375,392.6099853515625,23562500,411.0139984130859,407.40110958679554,29.516948195509585,-5.6006421424294786,-3.4797870626158867,-2.120855079813592,411.0139984130859,434.06697151022996,387.96102531594187,10.194993338242764
2024-05-02,395.6173095703125,397.8399963378906,399.9299926757813,394.6499938964844,397.6600036621094,17709400,410.01199798583986,406.4905273726141,34.4573585643641,-5.630451170219715,-3.9099198841366523,-1.7205312860830624,410.01199798583986,433.54549098107503,386.4785049906047,9.53966073038332
2024-05-03,404.3880310058594,406.6600036621094,407.1499938964844,401.8599853515625,402.2799987792969,17446700,409.0689987182617,406.50666797161364,45.5233377684821,-4.886050808063885,-4.105146068922099,-0.7809047391417865,409.0689987182617,431.47023584339746,386.66776159312593,9.50903897414471
2024-05-06,411.2296142578125,413.5400085449219,413.9299926757813,406.3699951171875,408.760009765625,16996600,408.5164993286133,407.17650993097635,49.3802278160187,-3.698317362069986,-4.023780327551676,0.32546296548169007,408.5164993286133,429.8243022865563,387.2086963706703,9.24916678540459
2024-05-07,407.0530700683594,409.3399963378906,414.6700134277344,409.0899963378906,414.6600036621094,20018200,407.669499206543,407.3825562554444,48.53561466644834,-3.060654611928328,-3.8311551844270064,0.7705005724986784,407.669499206543,427.2836443075347,388.05535410555126,8.759946825996478
2024-05-08,408.246337890625,410.5400085449219,412.2300109863281,406.7099914550781,408.1700134277344,11792300,407.0334991455078,407.6832659972994,53.968866604387514,-2.430454564824174,-3.5510150605064403,1.1205604956822661,407.0334991455078,425.29753139194196,388.7694668990736,8.32795652003028
2024-05-09,410.0164489746094,412.3200073242187,412.7200012207031,409.1000061035156,410.5700073242187,14689700,406.2529998779297,408.12486040938694,58.72785136554154,-1.7670163966383257,-3.1942153277328176,1.427198931094492,406.2529998779297,421.90433777768334,390.6016619781761,7.700228332984577
2024-05-10,412.42291259765625,414.739990234375,415.3800048828125,411.7999877929687,412.94000244140625,13402300,405.8949996948242,408.75487277367154,59.04198887991341,-1.034044649282066,-2.7621811920426675,1.7281365427606015,405.8949996948242,420.3187965277622,391.47120286188624,7.1508668338991415
2024-05-13,411.4085998535156,413.7200012207031,418.3500061035156,410.8200073242187,418.010009765625,15440200,405.8989990234375,409.2277421495793,54.354901936208336,-0.5293616956146252,-2.315617292757059,1.7862555971424339,405.8989990234375,420.3318793864771,391.4661186603979,7.2014177599521805
2024-05-14,414.2327270507813,416.55999755859375,417.489990234375,411.5499877929687,412.0199890136719,15109300,405.9979995727539,409.92605218853305,55.211226869031464,0.0986302032513322,-1.832767793555381,1.9313979968067132,405.9979995727539,420.7061390432291,391.2898601022787,7.03322905081273
